nasa_host,planet_count,status,hyg_id,hyg_name,hyg_distance_ly,nasa_distance_ly,method,evidence,angular_separation_arcsec,distance_difference_percent,candidate_hyg_ids,notes
KMT-2021-BLG-1150L,1,unmatched_other,,,,12393.942353236247,unassigned,KMT-2021-BLG-1150L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1253L,1,unmatched_other,,,,21656.783480391758,unassigned,KMT-2021-BLG-1253L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1303L,1,unmatched_other,,,,20482.620520611483,unassigned,KMT-2021-BLG-1303L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1372L,1,unmatched_other,,,,19471.535749689578,unassigned,KMT-2021-BLG-1372L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1391L,1,unmatched_other,,,,18656.14480539772,unassigned,KMT-2021-BLG-1391L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1547L,1,unmatched_other,,,,16536.128350238887,unassigned,KMT-2021-BLG-1547L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1554L,1,unmatched_other,,,,25048.80980864589,unassigned,KMT-2021-BLG-1554L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1689L,1,unmatched_other,,,,23483.25919560552,unassigned,KMT-2021-BLG-1689L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1770L,1,unmatched_other,,,,22570.021337998638,unassigned,KMT-2021-BLG-1770L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-1898L,1,unmatched_other,,,,22504.79006245529,unassigned,KMT-2021-BLG-1898L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-2010L,1,unmatched_other,,,,23124.487180117103,unassigned,KMT-2021-BLG-2010L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-2294L,1,unmatched_other,,,,22178.633684738546,unassigned,KMT-2021-BLG-2294L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-2478L,1,unmatched_other,,,,9686.844418187276,unassigned,KMT-2021-BLG-2478L,,,,Position candidates require review; component identity is preserved.
KMT-2021-BLG-2609L,1,unmatched_other,,,,24396.497053212403,unassigned,KMT-2021-BLG-2609L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-0303L,1,unmatched_other,,,,21428.474015990036,unassigned,KMT-2022-BLG-0303L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-0371L,1,unmatched_other,,,,23287.565368975473,unassigned,KMT-2022-BLG-0371L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-0440L,1,unmatched_other,,,,11415.473220086016,unassigned,KMT-2022-BLG-0440L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-1013L,1,unmatched_other,,,,25146.65672196091,unassigned,KMT-2022-BLG-1013L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-1551L,1,unmatched_other,,,,22504.79006245529,unassigned,KMT-2022-BLG-1551L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-1790L,1,unmatched_other,,,,21134.93327604497,unassigned,KMT-2022-BLG-1790L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-1818L,2,unmatched_other,,,,17286.288018987398,unassigned,KMT-2022-BLG-1818L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-2076L,1,unmatched_other,,,,18166.910238822602,unassigned,KMT-2022-BLG-2076L,,,,Position candidates require review; component identity is preserved.
KMT-2022-BLG-2286L,1,unmatched_other,,,,23874.64684886561,unassigned,KMT-2022-BLG-2286L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0119L,1,unmatched_other,,,,17645.060034475813,unassigned,KMT-2023-BLG-0119L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0332L,1,unmatched_other,,,,21200.164551588317,unassigned,KMT-2023-BLG-0332L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0416L,1,unmatched_other,,,,19243.226285287856,unassigned,KMT-2023-BLG-0416L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0466L,1,unmatched_other,,,,22178.633684738546,unassigned,KMT-2023-BLG-0466L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0469L,1,unmatched_other,,,,23059.255904573754,unassigned,KMT-2023-BLG-0469L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0548L,1,unmatched_other,,,,22276.48059805357,unassigned,KMT-2023-BLG-0548L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0735L,1,unmatched_other,,,,20841.3925360999,unassigned,KMT-2023-BLG-0735L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0830L,1,unmatched_other,,,,23646.33738446389,unassigned,KMT-2023-BLG-0830L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-0949L,1,unmatched_other,,,,19765.076489634645,unassigned,KMT-2023-BLG-0949L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1431L,1,unmatched_other,,,,22178.633684738546,unassigned,KMT-2023-BLG-1431L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1454L,1,unmatched_other,,,,23548.490471148867,unassigned,KMT-2023-BLG-1454L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1592L,1,unmatched_other,,,,23483.25919560552,unassigned,KMT-2023-BLG-1592L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1642L,1,unmatched_other,,,,22765.715164628684,unassigned,KMT-2023-BLG-1642L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1743L,1,unmatched_other,,,,23254.9497312038,unassigned,KMT-2023-BLG-1743L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1866L,1,unmatched_other,,,,20254.31105620976,unassigned,KMT-2023-BLG-1866L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-1896L,1,unmatched_other,,,,17905.985136649208,unassigned,KMT-2023-BLG-1896L,,,,Position candidates require review; component identity is preserved.
KMT-2023-BLG-2209L,1,unmatched_other,,,,18166.910238822602,unassigned,KMT-2023-BLG-2209L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-0176L,1,unmatched_other,,,,27201.441901576392,unassigned,KMT-2024-BLG-0176L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-0349L,1,unmatched_other,,,,18753.991718712743,unassigned,KMT-2024-BLG-0349L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-0404L,2,unmatched_other,,,,23515.874833377195,unassigned,KMT-2024-BLG-0404L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-1005L,1,unmatched_other,,,,22667.868251313663,unassigned,KMT-2024-BLG-1005L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-1044L,1,unmatched_other,,,,23287.565368975473,unassigned,KMT-2024-BLG-1044L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-1209L,1,unmatched_other,,,,12817.945644268013,unassigned,KMT-2024-BLG-1209L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-1281L,1,unmatched_other,,,,23418.02792006217,unassigned,KMT-2024-BLG-1281L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-1870L,1,unmatched_other,,,,17873.369498877535,unassigned,KMT-2024-BLG-1870L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-2005L,1,unmatched_other,,,,25179.272359732586,unassigned,KMT-2024-BLG-2005L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-2059L,1,unmatched_other,,,,19797.69212740632,unassigned,KMT-2024-BLG-2059L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-2087L,1,unmatched_other,,,,23450.643557833846,unassigned,KMT-2024-BLG-2087L,,,,Position candidates require review; component identity is preserved.
KMT-2024-BLG-2242L,1,unmatched_other,,,,24853.115982015843,unassigned,KMT-2024-BLG-2242L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-0026L,1,unmatched_other,,,,23744.184297778913,unassigned,KMT-2025-BLG-0026L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-0030L,1,unmatched_other,,,,21917.708582565152,unassigned,KMT-2025-BLG-0030L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-0121L,1,unmatched_other,,,,20221.695418438085,unassigned,KMT-2025-BLG-0121L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-0481L,1,unmatched_other,,,,26027.278941796118,unassigned,KMT-2025-BLG-0481L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-0975L,1,unmatched_other,,,,25841.369806497572,unassigned,KMT-2025-BLG-0975L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-1160L,1,unmatched_other,,,,21461.08965376171,unassigned,KMT-2025-BLG-1160L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-1616L,1,unmatched_other,,,,24461.72832875575,unassigned,KMT-2025-BLG-1616L,,,,Position candidates require review; component identity is preserved.
KMT-2025-BLG-2272L,1,unmatched_other,,,,21591.55220484841,unassigned,KMT-2025-BLG-2272L,,,,Position candidates require review; component identity is preserved.
KOBE-1,2,unmatched_other,,,,78.18555455350229,unassigned,KOBE-1,,,,Position candidates require review; component identity is preserved.
KOI-12,2,unmatched_other,,,,1302.6620494731185,unassigned,KOI-12,,,,Position candidates require review; component identity is preserved.
KOI-1257,1,unmatched_other,,,,,unassigned,KOI-1257,,,,Position candidates require review; component identity is preserved.
KOI-13,1,unmatched_other,,,,1693.064710472506,unassigned,KOI-13,,,,Position candidates require review; component identity is preserved.
KOI-134,2,unmatched_other,,,,3780.8373461302604,unassigned,KOI-134,,,,Position candidates require review; component identity is preserved.
KOI-142,3,unmatched_other,,,,1229.1627097546505,unassigned,KOI-142,,,,Position candidates require review; component identity is preserved.
KOI-1599,2,unmatched_other,,,,3690.9160327937543,unassigned,KOI-1599,,,,Position candidates require review; component identity is preserved.
KOI-1783,2,unmatched_other,,,,2823.633608807162,unassigned,KOI-1783,,,,Position candidates require review; component identity is preserved.
KOI-217,1,unmatched_other,,,,2983.3491254112737,unassigned,KOI-217,,,,Position candidates require review; component identity is preserved.
KOI-2513,1,unmatched_other,,,,4467.918371428352,unassigned,KOI-2513,,,,Position candidates require review; component identity is preserved.
KOI-319,2,unmatched_other,,,,2153.082188731755,unassigned,KOI-319,,,,Position candidates require review; component identity is preserved.
KOI-3503,2,unmatched_other,,,,2893.215810429252,unassigned,KOI-3503,,,,Position candidates require review; component identity is preserved.
KOI-351,8,unmatched_other,,,,2766.634520237384,unassigned,KOI-351,,,,Position candidates require review; component identity is preserved.
KOI-3680,1,unmatched_other,,,,3007.116140655493,unassigned,KOI-3680,,,,Position candidates require review; component identity is preserved.
KOI-4777,1,unmatched_other,,,,561.7880527982046,unassigned,KOI-4777,,,,Position candidates require review; component identity is preserved.
KOI-4978,1,unmatched_other,,,,3053.935888676732,unassigned,KOI-4978,,,,Position candidates require review; component identity is preserved.
KOI-55,2,unmatched_other,,,,4015.0502409686537,unassigned,KOI-55,,,,Position candidates require review; component identity is preserved.
KOI-7368,1,unmatched_other,,,,864.298093130484,unassigned,KOI-7368,,,,Position candidates require review; component identity is preserved.
KOI-7892,3,unmatched_other,,,,3497.3748382566387,unassigned,KOI-7892,,,,Position candidates require review; component identity is preserved.
KOI-7913 A,1,unmatched_other,,,,884.7872367786498,unassigned,KOI-7913 A,,,,Position candidates require review; component identity is preserved.
KOI-94,4,unmatched_other,,,,1555.9355230252784,unassigned,KOI-94,,,,Position candidates require review; component identity is preserved.
